,Date,AAPL,IBM,CSCO,MSFT
512,2002-01-18,22.17,114.25,18.85,66.099998
513,2002-01-22,21.82,110.5,18.059999,64.459999
514,2002-01-23,23.02,107.900002,18.93,63.740002
515,2002-01-24,23.210001,108.720001,19.049999,64.599998
516,2002-01-25,23.25,109.279999,19.129999,63.799999
517,2002-01-28,23.27,108.150002,19.700001,63.82
518,2002-01-29,23.070001,103.0,19.01,62.32
519,2002-01-30,24.090001,105.550003,19.34,62.849998
520,2002-01-31,24.72,107.889999,19.799999,63.709999
521,2002-02-01,24.41,108.0,19.209999,62.66
522,2002-02-04,25.349999,106.800003,18.309999,61.119999
523,2002-02-05,25.45,106.300003,18.5,61.150002
524,2002-02-06,24.670001,106.629997,18.610001,60.400002
525,2002-02-07,24.3,103.910004,17.059998999999998,59.799999
526,2002-02-08,24.029999,104.989998,16.76,60.650002
527,2002-02-11,24.979999,107.379997,17.690001000000006,61.130001
528,2002-02-12,24.71,106.57,17.26,60.139999
529,2002-02-13,25.01,108.07,17.52,61.82
530,2002-02-14,24.600001,107.889999,17.459999,61.68
531,2002-02-15,23.9,102.889999,17.09,60.23
532,2002-02-19,22.62,101.300003,16.809998999999998,58.93
533,2002-02-20,23.13,99.309998,16.690001000000002,59.900002
534,2002-02-21,21.5,96.379997,15.11,58.049999
535,2002-02-22,22.74,98.449997,15.24,57.990002
536,2002-02-25,23.809999,98.300003,15.6,59.080002
537,2002-02-26,23.669999,97.150002,15.5,58.549999
538,2002-02-27,21.96,97.830002,14.24,58.389999
539,2002-02-28,21.699999,98.120003,14.27,58.34
540,2002-03-01,23.449999,103.019997,15.0,61.369999
541,2002-03-04,24.29,105.900002,16.48,63.299999
542,2002-03-05,23.529999,105.669998,16.51,63.080002
543,2002-03-06,24.07,106.300003,16.77,63.630001
544,2002-03-07,24.380001,103.709999,17.0,62.720001
545,2002-03-08,24.66,105.089996,17.799999,63.950001
546,2002-03-11,25.059999,105.239998,17.42,64.339996
547,2002-03-12,24.72,108.5,16.77,62.540001
548,2002-03-13,24.49,107.18,16.360001,62.099998
549,2002-03-14,24.43,106.599998,16.74,61.220001
550,2002-03-15,24.95,106.790001,16.540001,62.490002
551,2002-03-18,24.74,106.349998,16.52,62.139999
552,2002-03-19,24.85,107.489998,16.74,62.23
553,2002-03-20,24.92,105.5,16.02,60.099998
554,2002-03-21,24.27,106.779999,16.49,61.360001
555,2002-03-22,24.090001,105.599998,16.57,60.450001
556,2002-03-25,23.35,103.559998,16.18,59.23
557,2002-03-26,23.46,102.900002,16.290001,59.080002
558,2002-03-27,23.47,103.389999,16.34,59.439999
559,2002-03-28,23.669999,104.0,16.93,60.310001
560,2002-04-01,24.460001,102.860001,17.52,60.380001
561,2002-04-02,24.07,100.949997,16.42,57.279999
562,2002-04-03,23.75,99.959999,16.6,56.330002
563,2002-04-04,24.900001,100.839996,16.870001000000002,56.450001
564,2002-04-05,24.74,97.25,16.15,55.869999
565,2002-04-08,24.56,87.410004,16.18,57.220001
566,2002-04-09,24.099999,87.739998,14.82,54.869999
567,2002-04-10,24.66,89.010002,15.55,56.299999
568,2002-04-11,24.86,84.190002,14.87,54.790001
569,2002-04-12,25.059999,85.599998,15.3,55.93
570,2002-04-15,25.0,85.349998,15.01,55.689999
571,2002-04-16,25.74,86.199997,15.58,57.810001
572,2002-04-17,26.11,84.809998,15.97,56.630001
573,2002-04-18,25.410001,88.949997,15.44,56.369999
574,2002-04-19,24.979999,89.0,15.26,57.200001
575,2002-04-22,24.530001,87.93,14.87,55.59
576,2002-04-23,24.249999,87.33000200000002,14.01,53.990002
577,2002-04-24,23.77,86.5,14.43,53.02
578,2002-04-25,24.12,86.709999,14.59,53.73
579,2002-04-26,23.009999,84.709999,13.91,51.5
580,2002-04-29,23.959999,83.889999,14.13,52.240002
581,2002-04-30,24.27,83.760002,14.65,52.259998
582,2002-05-01,23.98,84.300003,13.7,52.75
583,2002-05-02,23.69,83.860001,13.64,51.209999
584,2002-05-03,23.510001000000006,81.779999,13.14,49.560001
585,2002-05-06,22.649999,76.0,12.89,48.619999
586,2002-05-07,22.47,76.5,13.08,49.470001
587,2002-05-08,24.37,82.449997,16.27,54.970001
588,2002-05-09,24.19,79.93,15.75,52.119999
589,2002-05-10,23.32,79.68,15.42,50.049999
590,2002-05-13,23.940001,82.190002,15.7,52.689999
591,2002-05-14,25.61,85.480003,16.450001,54.880001
592,2002-05-15,25.279999,84.5,16.559998999999998,54.75
593,2002-05-16,25.21,85.449997,17.01,55.740002
594,2002-05-17,25.01,85.690002,17.25,56.029999
595,2002-05-20,24.74,84.449997,16.58,54.009998
596,2002-05-21,23.46,83.449997,16.16,52.189999
597,2002-05-22,24.319999,84.0,16.559998999999998,53.689999
598,2002-05-23,25.180001,84.349998,16.9,54.82
599,2002-05-24,24.15,83.099998,16.57,53.259998
600,2002-05-28,23.98,82.08000200000002,16.379998999999998,52.32
601,2002-05-29,23.98,81.599998,15.65,52.049999
602,2002-05-30,24.2,82.25,16.01,52.639999
603,2002-05-31,23.299999,80.449997,15.78,50.91
604,2002-06-03,22.91,78.110001,15.33,49.419998
605,2002-06-04,22.780001,79.309998,16.08,49.98
606,2002-06-05,22.719999,80.550003,15.92,51.66
607,2002-06-06,22.16,79.660004,15.46,51.900002
608,2002-06-07,21.400001,78.300003,15.73,51.98
609,2002-06-10,21.479999,76.800003,15.47,52.82
610,2002-06-11,20.459999,75.489998,14.99,52.57
611,2002-06-12,20.089999,74.650002,15.29,55.540001
612,2002-06-13,19.54,75.599998,14.89,54.220001
613,2002-06-14,20.099999,76.16999799999998,14.3,55.25
614,2002-06-17,20.539999,77.139999,15.07,55.68
615,2002-06-18,20.150001,75.940002,14.71,55.990002
616,2002-06-19,17.12,73.349998,14.49,54.360001
617,2002-06-20,17.109999,71.58000200000002,14.08,54.099998
618,2002-06-21,16.85,68.75,13.74,52.279999
619,2002-06-24,17.27,69.699997,14.06,54.16
620,2002-06-25,17.14,68.599998,13.45,52.950001
621,2002-06-26,16.55,70.050003,13.43,54.130001
622,2002-06-27,17.06,71.900002,13.82,54.919998
623,2002-06-28,17.72,72.0,13.95,54.700001
624,2002-07-01,17.06,67.599998,13.09,52.66
625,2002-07-02,16.940001000000002,68.58000200000001,12.56,51.439999
626,2002-07-03,17.549999,70.510002,13.04,51.84
627,2002-07-05,18.74,73.5,14.05,54.849998
628,2002-07-08,18.01,71.300003,13.67,52.919998
629,2002-07-09,17.530001000000002,69.66999799999999,13.14,53.209999
630,2002-07-10,17.319999,68.760002,13.51,52.240002
631,2002-07-11,18.3,69.410004,14.05,52.91
632,2002-07-12,17.51,69.209999,14.38,51.860001
633,2002-07-15,18.23,71.0,14.44,51.799999
634,2002-07-16,17.86,69.010002,14.27,51.25
635,2002-07-17,15.630001000000002,70.690002,14.8,52.0
636,2002-07-18,14.989999,72.050003,14.34,51.110001
637,2002-07-19,14.96,72.0,13.65,49.560001
638,2002-07-22,14.919999,68.5,12.98,47.509998
639,2002-07-23,14.470001000000002,67.050003,12.5,43.009998
640,2002-07-24,15.200001,69.540001,13.09,46.23
641,2002-07-25,14.36,69.349998,11.61,42.830002
642,2002-07-26,14.339999,66.400002,11.82,45.349998
643,2002-07-29,15.02,71.18,13.31,48.25
644,2002-07-30,15.429999,71.790001,13.34,48.099998
645,2002-07-31,15.26,70.400002,13.19,47.98
646,2002-08-01,14.8,68.25,12.1,45.75
647,2002-08-02,14.45,67.879997,11.89,44.41
648,2002-08-05,13.99,65.989998,11.36,43.990002
649,2002-08-06,14.74,67.900002,12.07,45.669998
650,2002-08-07,15.03,69.16999799999999,12.99,47.09
651,2002-08-08,15.3,71.610001,13.2,48.91
652,2002-08-09,15.0,71.83000200000002,13.12,48.119999
653,2002-08-12,14.989999,71.769997,13.41,48.470001
654,2002-08-13,14.59,71.900002,13.37,47.060001
655,2002-08-14,15.17,74.91999799999998,14.35,49.709999
656,2002-08-15,15.61,76.5,14.36,49.77
657,2002-08-16,15.81,79.349998,14.45,50.0
658,2002-08-19,15.98,82.489998,14.72,52.0
659,2002-08-20,15.91,81.269997,14.73,51.040001
660,2002-08-21,16.12,81.0,15.11,52.279999
661,2002-08-22,15.97,81.989998,15.1,53.23
662,2002-08-23,15.73,80.400002,14.45,52.220001
663,2002-08-26,15.53,79.41999799999998,14.49,52.099998
664,2002-08-27,14.849999,77.959999,14.02,50.84
665,2002-08-28,14.699998999999998,76.059998,13.72,49.380001
666,2002-08-29,14.699998999999998,76.620003,14.2,50.580002
667,2002-08-30,14.75,75.379997,13.82,49.080002
668,2002-09-03,14.049999,72.349998,13.07,47.02
669,2002-09-04,14.479999,73.730003,13.27,48.209999
670,2002-09-05,14.180001,72.18,12.77,45.91
671,2002-09-06,14.38,73.199997,13.03,47.82
672,2002-09-09,14.37,74.5,12.96,48.700001
673,2002-09-10,14.329999,75.599998,13.43,49.790001
674,2002-09-11,14.29,74.199997,13.57,48.580002
675,2002-09-12,14.14,71.870003,13.04,47.150002
676,2002-09-13,14.170001,72.5,13.05,47.91
677,2002-09-16,14.5,72.32,12.93,47.779999
678,2002-09-17,14.8,71.75,12.54,47.290001
679,2002-09-18,15.02,69.550003,12.5,47.75
680,2002-09-19,14.58,64.800003,12.0,47.200001
681,2002-09-20,14.87,63.919998,12.08,47.459999
682,2002-09-23,14.849999,63.369999,11.96,45.23
683,2002-09-24,14.64,59.75,11.43,45.639999
684,2002-09-25,14.93,63.009998,11.96,46.509998
685,2002-09-26,14.699998999999998,62.02,11.36,46.200001
686,2002-09-27,14.72,60.360001,11.23,45.25
687,2002-09-30,14.5,58.310001,10.48,43.740002
688,2002-10-01,14.51,61.169998,10.94,46.23
689,2002-10-02,14.170001,59.630001,10.05,45.610001
690,2002-10-03,14.3,60.0,9.81,44.799999
691,2002-10-04,14.030001,56.599998,9.46,43.77
692,2002-10-07,13.77,56.860001,9.08,44.049999
693,2002-10-08,13.68,57.049999,8.6,44.990002
694,2002-10-09,13.59,55.07,9.23,43.990002
695,2002-10-10,14.109998999999998,57.580002,9.74,46.380001
696,2002-10-11,14.51,63.919998,10.32,48.869999
697,2002-10-14,14.769999,63.419998,9.99,49.290001
698,2002-10-15,15.16,68.480003,10.99,52.290001
699,2002-10-16,14.559999,64.900002,9.81,50.41
700,2002-10-17,14.109998999999998,72.199997,10.17,50.77
701,2002-10-18,14.339999,74.25,10.51,53.150002
702,2002-10-21,14.559999,75.550003,10.95,52.509998
703,2002-10-22,14.699998999999998,74.489998,11.22,51.669998
704,2002-10-23,14.88,74.599998,11.26,53.200001
705,2002-10-24,14.690001,72.099998,11.75,51.23
706,2002-10-25,15.420001,74.559998,11.78,52.68
707,2002-10-28,15.61,76.559998,10.9,51.950001
708,2002-10-29,15.44,76.739998,10.6,52.07
709,2002-10-30,15.98,78.66999799999998,10.91,53.110001
710,2002-10-31,16.070001,78.940002,11.18,53.470001
711,2002-11-01,16.360001,80.400002,11.61,53.0
712,2002-11-04,16.889999,82.5,12.31,56.099998
713,2002-11-05,16.9,81.68,12.69,56.68
714,2002-11-06,17.22,81.540001,12.96,57.029999
715,2002-11-07,16.000001,78.949997,12.35,56.009998
716,2002-11-08,15.84,77.589996,12.56,55.099998
717,2002-11-11,15.16,77.290001,12.16,53.860001
718,2002-11-12,15.640001000000002,79.150002,12.87,54.509998
719,2002-11-13,15.59,79.349998,13.42,55.360001
720,2002-11-14,16.299999,80.720001,14.0,56.990002
721,2002-11-15,15.95,80.010002,14.08,56.689999
722,2002-11-18,15.649999,79.18,13.91,55.849998
723,2002-11-19,15.270001,78.370003,13.66,54.860001
724,2002-11-20,15.53,81.610001,14.38,56.619999
725,2002-11-21,16.35,84.900002,15.24,57.84
726,2002-11-22,16.009999,84.43,14.89,58.220001
727,2002-11-25,15.97,86.199997,14.89,58.23
728,2002-11-26,15.410001,85.059998,14.45,56.900002
729,2002-11-27,15.719999,87.699997,14.83,58.080002
730,2002-11-29,15.499999,86.91999799999998,14.92,57.68
731,2002-12-02,15.18,87.300003,15.06,57.689999
732,2002-12-03,15.16,85.209999,14.52,56.709999
733,2002-12-04,14.970001000000002,83.690002,14.43,56.540001
734,2002-12-05,14.629999,83.059998,14.11,55.34
735,2002-12-06,14.95,82.32,14.18,55.470001
736,2002-12-09,14.75,79.589996,13.5,53.529999
737,2002-12-10,15.279998999999998,80.800003,13.93,54.009998
738,2002-12-11,15.490001,81.440002,13.85,54.66
739,2002-12-12,15.190001,80.16999799999998,14.11,54.169998
740,2002-12-13,14.79,80.0,13.4,52.5
741,2002-12-16,14.849999,81.620003,13.67,54.48
742,2002-12-17,15.08,80.309998,13.66,54.360001
743,2002-12-18,14.57,79.129997,13.22,53.529999
744,2002-12-19,14.2,78.660004,13.0,53.110001
745,2002-12-20,14.14,79.790001,13.27,53.040001
746,2002-12-23,14.49,80.260002,13.44,54.0
747,2002-12-24,14.36,79.760002,13.35,53.82
748,2002-12-26,14.400001,78.5,13.1,53.389999
749,2002-12-27,14.06,77.360001,13.01,52.970001
750,2002-12-30,14.07,76.25,12.97,52.75
751,2002-12-31,14.329999,77.5,13.1,51.700001
752,2003-01-02,14.8,80.57,13.64,53.720001
753,2003-01-03,14.900001,81.650002,13.91,53.790001
754,2003-01-06,14.900001,83.589996,14.2,54.77
755,2003-01-07,14.849999,86.0,14.6,55.799999
756,2003-01-08,14.549999,84.190002,14.44,54.240002
757,2003-01-09,14.680001,87.0,14.95,55.810001
758,2003-01-10,14.72,87.68,15.22,55.919998
759,2003-01-13,14.629999,87.510002,15.28,56.389999
760,2003-01-14,14.610001,88.58000200000002,15.58,56.970001
761,2003-01-15,14.43,87.589996,15.18,56.27
762,2003-01-16,14.619998999999998,86.050003,14.9,55.349998
763,2003-01-17,14.100001,81.300003,14.13,51.459999
764,2003-01-21,14.02,80.540001,14.18,51.330002
765,2003-01-22,13.88,79.699997,13.96,51.0
766,2003-01-23,14.170001,81.050003,14.59,52.279999
767,2003-01-24,13.8,78.989998,13.86,49.849998
768,2003-01-27,14.13,78.41999799999998,13.71,49.169998
769,2003-01-28,14.58,80.110001,14.22,48.82
770,2003-01-29,14.93,80.32,14.08,49.91
771,2003-01-30,14.320001,78.300003,13.87,48.240002
772,2003-01-31,14.36,78.199997,13.37,47.459999
773,2003-02-03,14.66,78.18,13.48,48.560001
774,2003-02-04,14.6,77.089996,13.2,47.32
775,2003-02-05,14.45,77.260002,13.2,46.959999
776,2003-02-06,14.43,77.510002,13.24,47.419998
777,2003-02-07,14.15,77.099998,12.85,46.580002
778,2003-02-10,14.35,77.910004,13.15,47.380001
779,2003-02-11,14.35,77.389999,13.47,46.439999
780,2003-02-12,14.390001000000002,76.5,13.2,46.439999
781,2003-02-13,14.540001,75.860001,13.31,46.990002
782,2003-02-14,14.67,77.449997,13.68,48.299999
783,2003-02-18,15.270001,79.33000200000002,14.31,24.959999
784,2003-02-19,14.849999,79.510002,14.42,24.530001
785,2003-02-20,14.769999,79.150002,14.26,24.139999
786,2003-02-21,15.0,79.949997,14.67,24.629999
787,2003-02-24,14.74,78.559998,14.42,24.07
788,2003-02-25,15.02,79.07,14.08,24.190001
789,2003-02-26,14.5,77.400002,13.51,23.610001
790,2003-02-27,14.86,77.279999,13.75,23.58
791,2003-02-28,15.01,77.949997,13.98,23.700001
792,2003-03-03,14.65,77.33000200000002,13.72,23.540001
793,2003-03-04,14.559999,76.699997,13.63,23.07
794,2003-03-05,14.619998999999998,77.730003,13.74,23.440001
795,2003-03-06,14.559999,77.07,13.48,23.27
796,2003-03-07,14.53,77.900002,13.24,23.559999
797,2003-03-10,14.37,75.699997,13.01,22.950001
798,2003-03-11,14.23,75.349998,13.02,22.799999
799,2003-03-12,14.22,75.18,12.69,23.389999
800,2003-03-13,14.72,78.449997,13.42,24.67
801,2003-03-14,14.779998999999998,79.0,13.4,24.860001
802,2003-03-17,15.01,82.459999,14.13,25.93
803,2003-03-18,15.0,82.470001,14.2,26.040001
804,2003-03-19,14.95,82.0,14.22,26.32
805,2003-03-20,14.910001,82.199997,14.04,26.25
806,2003-03-21,15.0,84.900002,13.9,26.57
807,2003-03-24,14.37,82.25,13.51,25.290001
808,2003-03-25,14.549999,83.449997,13.72,25.49
809,2003-03-26,14.409999,81.550003,13.66,25.25
810,2003-03-27,14.49,81.449997,13.5,25.040001
811,2003-03-28,14.57,80.849998,13.22,24.67
812,2003-03-31,14.14,78.43,12.98,24.209999
813,2003-04-01,14.16,78.730003,12.98,24.35
814,2003-04-02,14.6,81.459999,13.64,25.719999
815,2003-04-03,14.460001,81.910004,13.64,25.73
816,2003-04-04,14.409999,80.790001,13.71,25.09
817,2003-04-07,14.49,80.470001,13.57,25.17
818,2003-04-08,14.45,80.07,13.43,25.58
819,2003-04-09,14.189998999999998,78.709999,13.04,24.57
820,2003-04-10,14.37,79.010002,13.04,24.59
821,2003-04-11,13.2,78.75,13.21,24.200001
822,2003-04-14,13.58,80.07,13.47,24.76
823,2003-04-15,13.39,82.790001,13.34,24.6
824,2003-04-16,13.24,82.879997,13.56,24.92
825,2003-04-17,13.12,84.260002,13.95,25.5
826,2003-04-21,13.14,83.360001,13.94,25.209999
827,2003-04-22,13.51,85.629997,14.32,25.76
828,2003-04-23,13.58,85.75,14.33,25.719999
829,2003-04-24,13.44,85.199997,14.35,25.49
830,2003-04-25,13.35,83.879997,14.34,25.219999
831,2003-04-28,13.86,85.120003,14.98,25.74
832,2003-04-29,14.06,85.660004,15.14,25.799999
833,2003-04-30,14.22,84.900002,15.0,25.57
834,2003-05-01,14.36,85.889999,15.12,25.719999
835,2003-05-02,14.45,87.57,15.27,26.1
836,2003-05-05,16.089999,86.519997,15.38,25.860001
837,2003-05-06,17.5,87.510002,15.9,26.370001
838,2003-05-07,17.65,86.68,15.5,25.99
839,2003-05-08,18.0,86.050003,15.22,25.74
840,2003-05-09,18.3,87.550003,15.95,26.360001
841,2003-05-12,18.559999,89.0,16.67,26.200001
842,2003-05-13,18.67,89.980003,16.469998999999998,25.99
843,2003-05-14,18.550001,88.699997,16.42,25.620001
844,2003-05-15,18.73,89.900002,16.75,25.790001
845,2003-05-16,18.8,88.989998,16.629998999999998,25.57
846,2003-05-19,18.1,86.449997,15.94,24.76
847,2003-05-20,17.79,85.769997,15.99,24.629999
848,2003-05-21,17.85,86.18,15.7,24.030001
849,2003-05-22,18.24,86.08000200000002,15.92,24.16
850,2003-05-23,18.32,85.260002,15.69,24.219999
851,2003-05-27,18.88,87.690002,16.15,24.790001
852,2003-05-28,18.279999,87.57,16.280001000000002,24.41
853,2003-05-29,18.1,87.360001,16.620001000000002,24.4
854,2003-05-30,17.95,88.040001,16.41,24.610001
855,2003-06-02,17.450001,87.33000200000002,16.799999,24.639999
856,2003-06-03,17.310001,83.82,17.01,24.879999
857,2003-06-04,17.600001000000006,84.25,17.370001000000002,24.870001
858,2003-06-05,17.64,81.900002,17.370001000000002,24.09
859,2003-06-06,17.15,80.050003,17.360001,23.67
860,2003-06-09,16.79,82.0,17.23,23.75
861,2003-06-10,17.179999,81.709999,17.4,24.68
862,2003-06-11,17.450001,83.970001,17.6,24.879999
863,2003-06-12,17.77,83.949997,17.780001000000006,24.99
864,2003-06-13,17.42,82.75,17.41,24.65
865,2003-06-16,18.269999,84.5,17.98,25.389999
866,2003-06-17,18.190001,84.300003,17.98,25.959999
867,2003-06-18,19.12,84.699997,18.73,26.07
868,2003-06-19,19.140001,84.550003,18.559999,26.07
869,2003-06-20,19.200001,84.91999799999998,17.93,26.33
870,2003-06-23,19.060001,83.18,17.24,25.780001
871,2003-06-24,18.779999,83.629997,16.75,25.700001
872,2003-06-25,19.09,82.489998,16.870001000000002,25.26
873,2003-06-26,19.289999,84.349998,17.129998999999998,25.75
874,2003-06-27,18.73,83.41999799999998,16.889999,25.629999
875,2003-06-30,19.060001,82.5,16.790001,25.639999
876,2003-07-01,19.09,83.589996,17.24,26.15
877,2003-07-02,19.27,84.739998,17.860001,26.879999
878,2003-07-03,19.130001,83.949997,17.52,26.5
879,2003-07-07,19.869999,86.089996,18.219999,27.42
880,2003-07-08,20.4,86.25,18.73,27.700001
881,2003-07-09,19.89,85.470001,18.799999,27.469999
882,2003-07-10,19.579999,84.029999,18.309999,26.91
883,2003-07-11,19.85,84.889999,18.57,27.309999
884,2003-07-14,19.9,85.41999799999998,18.610001,27.4
885,2003-07-15,19.61,86.440002,18.51,27.27
886,2003-07-16,19.869999,86.739998,18.23,27.52
887,2003-07-17,20.899999,83.33000200000002,17.76,26.690001
888,2003-07-18,20.86,83.720001,17.889999,26.889999
889,2003-07-21,20.609999,82.5,17.93,26.040001
890,2003-07-22,20.8,81.849998,18.67,26.379999
891,2003-07-23,20.79,82.300003,18.879999,26.450001
892,2003-07-24,20.51,81.510002,18.58,26.0
893,2003-07-25,21.540001,83.550003,19.08,26.889999
894,2003-07-28,20.99,82.540001,19.08,26.610001
895,2003-07-29,20.72,81.800003,19.16,26.469999
896,2003-07-30,20.28,80.959999,19.280001,26.23
897,2003-07-31,21.08,81.25,19.49,26.41
898,2003-08-01,20.73,81.269997,19.15,26.17
899,2003-08-04,21.21,81.129997,19.26,26.18
900,2003-08-05,20.380001,79.849998,18.860001,25.66
901,2003-08-06,19.63,79.75,17.65,25.65
902,2003-08-07,19.930001,80.690002,17.530001000000002,25.709999
903,2003-08-08,19.640001,80.879997,17.58,25.58
904,2003-08-11,19.659999,81.019997,17.709999,25.610001
905,2003-08-12,19.7,81.510002,17.83,25.73
906,2003-08-13,20.18,81.199997,17.59,25.6
907,2003-08-14,19.97,81.559998,17.799999,25.629999
908,2003-08-15,19.710001,81.790001,17.790001,25.540001
909,2003-08-18,20.34,83.519997,18.27,25.700001
910,2003-08-19,20.319999,82.849998,18.549999,26.620001
911,2003-08-20,21.01,83.050003,18.57,26.450001
912,2003-08-21,21.680001,82.849998,18.870001,26.24
913,2003-08-22,20.880001,82.970001,18.790001,26.219999
914,2003-08-25,20.86,81.959999,18.98,26.5
915,2003-08-26,21.049999,82.5,19.1,26.57
916,2003-08-27,21.479999,82.0,19.01,26.42
917,2003-08-28,22.190001,81.900002,19.190001,26.51
918,2003-08-29,22.61,82.010002,19.139999,26.52
919,2003-09-02,22.850001,85.760002,19.59,27.26
920,2003-09-03,22.95,86.33000200000002,20.24,28.299999
921,2003-09-04,22.83,87.910004,20.59,28.43
922,2003-09-05,22.499999,86.949997,20.42,28.379999
923,2003-09-08,22.74,89.099998,20.860001,28.84
924,2003-09-09,22.37,89.41999799999998,20.780001,28.370001
925,2003-09-10,22.18,87.839996,20.459999,27.549999
926,2003-09-11,22.560001,87.91999799999998,20.709999,27.84
927,2003-09-12,23.1,88.699997,20.66,28.34
